,index,P_number,Project_Name,Approval_Year,Exit_Year,Product_Line,Country,Region,Institution,Lending_Instrument,Practice_Group,Additional_Fin,Project_Cost,Total_Sites,ACTUAL_geoloc,org_id,state,admin2,admin3,admin4,admin5,population,bbox,lat,lng,cost_per_site
5179,235,P075247,MW-Com Based Rural Land Dev (FY04),2004,2012,IBRD/IDA,Malawi,AFR,WB,Lending,Agriculture,1,29780000.0,6,925788,5215,Southern Region,Mulanje,,,,432418.0,"{'northeast': [-15.596661567999945, 35.81964492800006], 'southwest': [-16.215568541999914, 35.27802276600005]}",-15.9344,35.4999,4963333.333333333
5180,235,P075247,MW-Com Based Rural Land Dev (FY04),2004,2012,IBRD/IDA,Malawi,AFR,WB,Lending,Agriculture,1,29780000.0,6,927245,5216,Southern Region,Mangochi,,,,674224.0,"{'northeast': [-13.478729247999922, 35.770000458000084], 'southwest': [-14.797028541999907, 34.735801697000056]}",-14.39296,35.34658,4963333.333333333
5181,235,P075247,MW-Com Based Rural Land Dev (FY04),2004,2012,IBRD/IDA,Malawi,AFR,WB,Lending,Agriculture,1,29780000.0,6,927642,5217,Southern Region,Machinga,,,,410411.0,"{'northeast': [-14.556140899999946, 35.91504669200009], 'southwest': [-15.256193160999942, 35.16125869800004]}",-14.94583,35.57367,4963333.333333333
5182,235,P075247,MW-Com Based Rural Land Dev (FY04),2004,2012,IBRD/IDA,Malawi,AFR,WB,Lending,Agriculture,1,29780000.0,6,930283,5218,Southern Region,Thyolo,,,,472144.0,"{'northeast': [-15.853005408999934, 35.331394196000076], 'southwest': [-16.406259536999926, 34.90175628700007]}",-16.105829999999994,35.1506,4963333.333333333
5183,235,P075247,MW-Com Based Rural Land Dev (FY04),2004,2012,IBRD/IDA,Malawi,AFR,WB,Lending,Agriculture,1,29780000.0,6,1105840,5219,Southern Region,Balaka,,,,277072.0,"{'northeast': [-14.738211631999945, 35.300540924000074], 'southwest': [-15.326419829999907, 34.80995941200007]}",-15.04839,35.0591,4963333.333333333
5184,236,P115226,MW-Com Based Rural Land Dev Add'l Fin.,2010,2012,IBRD/IDA,Malawi,AFR,WB,Lending,Agriculture,#,10000000.0,6,925072,5220,Central Region,Ntcheu,,,,382590.0,"{'northeast': [-14.310652732999927, 34.974105835000046], 'southwest': [-15.326029777999906, 34.40013122600004]}",-14.75,34.75,1666666.6666666667
5185,236,P115226,MW-Com Based Rural Land Dev Add'l Fin.,2010,2012,IBRD/IDA,Malawi,AFR,WB,Lending,Agriculture,#,10000000.0,6,925788,5221,Southern Region,Mulanje,,,,432418.0,"{'northeast': [-15.596661567999945, 35.81964492800006], 'southwest': [-16.215568541999914, 35.27802276600005]}",-15.9344,35.4999,1666666.6666666667
5186,236,P115226,MW-Com Based Rural Land Dev Add'l Fin.,2010,2012,IBRD/IDA,Malawi,AFR,WB,Lending,Agriculture,#,10000000.0,6,927245,5222,Southern Region,Mangochi,,,,674224.0,"{'northeast': [-13.478729247999922, 35.770000458000084], 'southwest': [-14.797028541999907, 34.735801697000056]}",-14.39296,35.34658,1666666.6666666667
5187,236,P115226,MW-Com Based Rural Land Dev Add'l Fin.,2010,2012,IBRD/IDA,Malawi,AFR,WB,Lending,Agriculture,#,10000000.0,6,927642,5223,Southern Region,Machinga,,,,410411.0,"{'northeast': [-14.556140899999946, 35.91504669200009], 'southwest': [-15.256193160999942, 35.16125869800004]}",-14.94583,35.57367,1666666.6666666667
5188,236,P115226,MW-Com Based Rural Land Dev Add'l Fin.,2010,2012,IBRD/IDA,Malawi,AFR,WB,Lending,Agriculture,#,10000000.0,6,930283,5224,Southern Region,Thyolo,,,,472144.0,"{'northeast': [-15.853005408999934, 35.331394196000076], 'southwest': [-16.406259536999926, 34.90175628700007]}",-16.105829999999994,35.1506,1666666.6666666667
5189,236,P115226,MW-Com Based Rural Land Dev Add'l Fin.,2010,2012,IBRD/IDA,Malawi,AFR,WB,Lending,Agriculture,#,10000000.0,6,1105840,5225,Southern Region,Balaka,,,,277072.0,"{'northeast': [-14.738211631999945, 35.300540924000074], 'southwest': [-15.326419829999907, 34.80995941200007]}",-15.04839,35.0591,1666666.6666666667
5190,237,P156507,GEF China Sustainable Cities IAP,2018,#,GEF,China,EAP,WB,Lending,"Social, Urban, Rural and Resilience Global Practice",#,32730000.0,6,1792943,5226,Tianjin,,,,,14000000.0,"{'northeast': [40.25682067871094, 118.01332092285156], 'southwest': [38.55804443359375, 116.68026733398438]}",39.33333,117.33333,5455000.0
5191,237,P156507,GEF China Sustainable Cities IAP,2018,#,GEF,China,EAP,WB,Lending,"Social, Urban, Rural and Resilience Global Practice",#,32730000.0,6,1799397,5227,Zhejiang,,,,,3491597.0,"{'northeast': [30.120722880322614, 121.82985219847538], 'southwest': [29.635649119677385, 121.26905380152462]}",29.878190000000004,121.54945,5455000.0
5192,237,P156507,GEF China Sustainable Cities IAP,2018,#,GEF,China,EAP,WB,Lending,"Social, Urban, Rural and Resilience Global Practice",#,32730000.0,6,2038349,5228,Beijing,,,,,14933274.0,"{'northeast': [40.985267639160156, 117.5010986328125], 'southwest': [39.432769775390625, 115.43359375]}",39.91691,116.39706,5455000.0
5193,237,P156507,GEF China Sustainable Cities IAP,2018,#,GEF,China,EAP,WB,Lending,"Social, Urban, Rural and Resilience Global Practice",#,32730000.0,6,7328121,5229,Jiangxi,,,,,0.0,"{'northeast': [28.75159164875143, 116.17219736844763], 'southwest': [28.733604351248573, 116.15168063155238]}",28.7426,116.16194,5455000.0
5194,237,P156507,GEF China Sustainable Cities IAP,2018,#,GEF,China,EAP,WB,Lending,"Social, Urban, Rural and Resilience Global Practice",#,32730000.0,6,9133226,5230,Hebei,,,,,0.0,"{'northeast': [36.357641648751425, 115.16117262520369], 'southwest': [36.33965435124857, 115.1388373747963]}",36.34865,115.15,5455000.0
5195,237,P156507,GEF China Sustainable Cities IAP,2018,#,GEF,China,EAP,WB,Lending,"Social, Urban, Rural and Resilience Global Practice",#,32730000.0,6,10049824,5231,Guizhou,,,,,0.0,"{'northeast': [26.934193648751428, 108.84908791134637], 'southwest': [26.916206351248572, 108.82891208865362]}",26.9252,108.839,5455000.0
5196,238,P157427,SCDP - Additional Financing,2016,#,IBRD/IDA,Sri Lanka,SAR,WB,IPF,"Social, Urban, Rural and Resilience Global Practice",#,65000000.0,6,1229831,5232,Northern Province,Kilinochchi District,Poonakary Division,Ponnaveli,,0.0,"{'northeast': [9.388893648751425, 80.08381576537438], 'southwest': [9.370906351248573, 80.06558423462563]}",9.3799,80.0747,10833333.333333334
5197,238,P157427,SCDP - Additional Financing,2016,#,IBRD/IDA,Sri Lanka,SAR,WB,IPF,"Social, Urban, Rural and Resilience Global Practice",#,65000000.0,6,1229989,5233,Northern Province,Jaffna District,Vadamaradchi North,,,89810.0,"{'northeast': [9.855350145948654, 80.2725955430827], 'southwest': [9.777983854051348, 80.1940704569173]}",9.81667,80.23333000000002,10833333.333333334
5198,238,P157427,SCDP - Additional Financing,2016,#,IBRD/IDA,Sri Lanka,SAR,WB,IPF,"Social, Urban, Rural and Resilience Global Practice",#,65000000.0,6,1234431,5234,Northern Province,Jaffna District,Valikamam West Division,Moolai,,0.0,"{'northeast': [9.757293648751427, 79.94512565602383], 'southwest': [9.739306351248574, 79.92687434397618]}",9.7483,79.936,10833333.333333334
5199,238,P157427,SCDP - Additional Financing,2016,#,IBRD/IDA,Sri Lanka,SAR,WB,IPF,"Social, Urban, Rural and Resilience Global Practice",#,65000000.0,6,1239845,5235,Northern Province,Jaffna District,Thenmaradchchi Division,Kodikamam North,,0.0,"{'northeast': [9.691493648751425, 80.2305238602031], 'southwest': [9.673506351248573, 80.2122761397969]}",9.6825,80.2214,10833333.333333334
5200,238,P157427,SCDP - Additional Financing,2016,#,IBRD/IDA,Sri Lanka,SAR,WB,IPF,"Social, Urban, Rural and Resilience Global Practice",#,65000000.0,6,1241376,5236,Northern Province,Jaffna District,Karainagar,Karainagar West,,0.0,"{'northeast': [9.751993648751426, 79.88192551090366], 'southwest': [9.734006351248574, 79.86367448909634]}",9.743,79.8728,10833333.333333334
5201,238,P157427,SCDP - Additional Financing,2016,#,IBRD/IDA,Sri Lanka,SAR,WB,IPF,"Social, Urban, Rural and Resilience Global Practice",#,65000000.0,6,1242833,5237,Northern Province,,,,,169102.0,"{'northeast': [9.72165311952458, 80.06140193133076], 'southwest': [9.615238832415349, 79.95343724103252]}",9.66845,80.00742,10833333.333333334
5202,239,P147499,Croatia Railway,2015,#,IBRD/IDA,Croatia,ECA,WB,IPF,Transport,#,200800000.0,6,3188383,5238,Varaždinska,,,,,41808.0,"{'northeast': [46.33066516661435, 16.37575165085], 'southwest': [46.27822363338565, 16.299803949150004]}",46.30444,16.33778,33466666.666666668
5203,239,P147499,Croatia Railway,2015,#,IBRD/IDA,Croatia,ECA,WB,IPF,Transport,#,200800000.0,6,3191648,5239,Primorsko-Goranska,,,,,141172.0,"{'northeast': [45.37537059259017, 14.511653317229959], 'southwest': [45.27808940740982, 14.373166682770043]}",45.32673,14.44241,33466666.666666668
5204,239,P147499,Croatia Railway,2015,#,IBRD/IDA,Croatia,ECA,WB,IPF,Transport,#,200800000.0,6,3194183,5240,Karlovačka,Grad Ogulin,,,,8755.0,"{'northeast': [45.27800847898767, 15.24551881541336], 'southwest': [45.25421352101233, 15.211703184586641]}",45.26611,15.22861,33466666.666666668
5205,239,P147499,Croatia Railway,2015,#,IBRD/IDA,Croatia,ECA,WB,IPF,Transport,#,200800000.0,6,3202888,5241,Međimurska,Grad Čakovec,,,,15867.0,"{'northeast': [46.40065793086339, 16.457400019432228], 'southwest': [46.36823086913661, 16.41037778056777]}",46.38444000000001,16.433889999999998,33466666.666666668
5206,239,P147499,Croatia Railway,2015,#,IBRD/IDA,Croatia,ECA,WB,IPF,Transport,#,200800000.0,6,3337532,5242,City of Zagreb,,,,,790017.0,"{'northeast': [45.970372626495504, 16.226844516761076], 'southwest': [45.62238353107509, 15.765839064121536]}",45.81307,15.9773,33466666.666666668
5207,239,P147499,Croatia Railway,2015,#,IBRD/IDA,Croatia,ECA,WB,IPF,Transport,#,200800000.0,6,7874423,5243,,,,,,0.0,"{'northeast': [45.30055264875143, 14.287946188117846], 'southwest': [45.28256535124857, 14.262373811882153]}",45.29156,14.27516,33466666.666666668
5208,240,P087925,BO Land for Agricultural Dev,2008,2015,IBRD/IDA,Bolivia,LCR,WB,Lending,Agriculture,#,15000000.0,6,3904907,5244,Santa Cruz,,,,,2657762.0,"{'northeast': [-13.493118286132812, -57.5211181640625], 'southwest': [-20.477779388427734, -64.78729248046875]}",-17.5,-61.5,2500000.0
5209,240,P087925,BO Land for Agricultural Dev,2008,2015,IBRD/IDA,Bolivia,LCR,WB,Lending,Agriculture,#,15000000.0,6,3905658,5245,Santa Cruz,,,,,23569.0,"{'northeast': [-16.347065496979415, -60.9295730243437], 'southwest': [-16.386267903020585, -60.9704269756563]}",-16.366670000000006,-60.95,2500000.0
5210,240,P087925,BO Land for Agricultural Dev,2008,2015,IBRD/IDA,Bolivia,LCR,WB,Lending,Agriculture,#,15000000.0,6,3909010,5246,Santa Cruz,,,,,9304.0,"{'northeast': [-17.63810252101233, -62.737515622505654], 'southwest': [-17.66189747898767, -62.762484377494346]}",-17.65,-62.75,2500000.0
5211,240,P087925,BO Land for Agricultural Dev,2008,2015,IBRD/IDA,Bolivia,LCR,WB,Lending,Agriculture,#,15000000.0,6,3910343,5247,Santa Cruz,,,,,14385.0,"{'northeast': [-17.103842720797633, -63.21539758889956], 'southwest': [-17.133671279202364, -63.24660641110043]}",-17.11876,-63.231,2500000.0
5212,240,P087925,BO Land for Agricultural Dev,2008,2015,IBRD/IDA,Bolivia,LCR,WB,Lending,Agriculture,#,15000000.0,6,3919352,5248,Santa Cruz,,,,,6900.0,"{'northeast': [-16.423278095013394, -60.889517083378635], 'southwest': [-16.443388504986608, -60.91048291662136]}",-16.433329999999998,-60.9,2500000.0
5213,240,P087925,BO Land for Agricultural Dev,2008,2015,IBRD/IDA,Bolivia,LCR,WB,Lending,Agriculture,#,15000000.0,6,3921141,5249,Santa Cruz,,,,,3025.0,"{'northeast': [-19.785147529980254, -63.19188056993759], 'southwest': [-19.797866470019745, -63.20539743006241]}",-19.79151,-63.19864000000001,2500000.0
5214,241,P081436,BR-Bahia Poor Urban Areas Integrated Dev,2006,2014,IBRD/IDA,Brazil,LCR,WB,Lending,"Social, Urban, Rural and Resilience Global Practice",#,82200000.0,6,3397154,5250,Bahia,Juazeiro,,,,0.0,"{'northeast': [-9.402673018248574, -40.48949498185086], 'southwest': [-9.420660315751427, -40.50772723814914]}",-9.41167,-40.49861,13700000.0
5215,241,P081436,BR-Bahia Poor Urban Areas Integrated Dev,2006,2014,IBRD/IDA,Brazil,LCR,WB,Lending,"Social, Urban, Rural and Resilience Global Practice",#,82200000.0,6,3450554,5251,Bahia,Salvador,,,,2711840.0,"{'northeast': [-12.757381820561891, -38.291694347670855], 'southwest': [-13.18484039943811, -38.72997231232914]}",-12.97111,-38.51083,13700000.0
5216,241,P081436,BR-Bahia Poor Urban Areas Integrated Dev,2006,2014,IBRD/IDA,Brazil,LCR,WB,Lending,"Social, Urban, Rural and Resilience Global Practice",#,82200000.0,6,3460949,5252,Bahia,Itabuna,,,,205660.0,"{'northeast': [-14.726751950938244, -39.21947680776548], 'southwest': [-14.844359169061757, -39.341078752234516]}",-14.78556,-39.28028,13700000.0
5217,241,P081436,BR-Bahia Poor Urban Areas Integrated Dev,2006,2014,IBRD/IDA,Brazil,LCR,WB,Lending,"Social, Urban, Rural and Resilience Global Practice",#,82200000.0,6,3461408,5253,Bahia,Ilhéus,,,,155499.0,"{'northeast': [-14.742565893046324, -38.98667724198743], 'southwest': [-14.844714106953676, -39.09230275801257]}",-14.79364,-39.03949,13700000.0
5218,241,P081436,BR-Bahia Poor Urban Areas Integrated Dev,2006,2014,IBRD/IDA,Brazil,LCR,WB,Lending,"Social, Urban, Rural and Resilience Global Practice",#,82200000.0,6,6320840,5254,Bahia,Feira de Santana,,,,556756.0,"{'northeast': [-11.981376587767297, -38.81121920999989], 'southwest': [-12.418462230793498, -39.296676933]}",-12.23366,-39.06563,13700000.0
5219,241,P081436,BR-Bahia Poor Urban Areas Integrated Dev,2006,2014,IBRD/IDA,Brazil,LCR,WB,Lending,"Social, Urban, Rural and Resilience Global Practice",#,82200000.0,6,6321074,5255,Bahia,Teixeira de Freitas,,,,138491.0,"{'northeast': [-17.232215510534495, -39.60510048], 'southwest': [-17.627536734545096, -40.064470408]}",-17.424020000000002,-39.78697,13700000.0
5220,242,P082812,GA-Loc Infrastructure Dev SIL (FY06),2006,2012,IBRD/IDA,Gabon,AFR,WB,Lending,"Social, Urban, Rural and Resilience Global Practice",#,34670000.0,6,2396518,5256,Ogooué-Maritime,,,,,109163.0,"{'northeast': [-0.6766674809432904, 8.82417299648843], 'southwest': [-0.7619887245334074, 8.738845802339695]}",-0.71933,8.78151,5778333.333333333
5221,242,P082812,GA-Loc Infrastructure Dev SIL (FY06),2006,2012,IBRD/IDA,Gabon,AFR,WB,Lending,"Social, Urban, Rural and Resilience Global Practice",#,34670000.0,6,2396646,5257,Woleu-Ntem,,,,,30870.0,"{'northeast': [1.6219886941701298, 11.601825485984547], 'southwest': [1.5770204504146337, 11.556839217384594]}",1.5995,11.57933,5778333.333333333
5222,242,P082812,GA-Loc Infrastructure Dev SIL (FY06),2006,2012,IBRD/IDA,Gabon,AFR,WB,Lending,"Social, Urban, Rural and Resilience Global Practice",#,34670000.0,6,2398073,5258,Ngouni,,,,,22469.0,"{'northeast': [-1.8493819089138417, 11.07502516621512], 'southwest': [-1.8875387290323058, 11.036848460493864]}",-1.86846,11.05594,5778333.333333333
5223,242,P082812,GA-Loc Infrastructure Dev SIL (FY06),2006,2012,IBRD/IDA,Gabon,AFR,WB,Lending,"Social, Urban, Rural and Resilience Global Practice",#,34670000.0,6,2399697,5259,Estuaire,,,,,578156.0,"{'northeast': [0.49103789780876644, 9.552190370190603], 'southwest': [0.29379178176942417, 9.35493701018049]}",0.39241,9.45356,5778333.333333333
5224,242,P082812,GA-Loc Infrastructure Dev SIL (FY06),2006,2012,IBRD/IDA,Gabon,AFR,WB,Lending,"Social, Urban, Rural and Resilience Global Practice",#,34670000.0,6,2399888,5260,Moyen-Ogooué,,,,,20714.0,"{'northeast': [-0.6815626216838306, 10.259087466582248], 'southwest': [-0.7186443854456688, 10.22200307907205]}",-0.7001,10.24055,5778333.333333333
5225,242,P082812,GA-Loc Infrastructure Dev SIL (FY06),2006,2012,IBRD/IDA,Gabon,AFR,WB,Lending,"Social, Urban, Rural and Resilience Global Practice",#,34670000.0,6,2400555,5261,Haut-Ogooué,,,,,42967.0,"{'northeast': [-1.6067294282226916, 13.610182035653686], 'southwest': [-1.6599365717773082, 13.556953964346313]}",-1.63333,13.583570000000002,5778333.333333333
5226,243,P144283,Community Agricultural Resource Manageme,2013,2017,GEF Med Size,Armenia,ECA,WB,Lending,Agriculture,#,900000.0,6,409314,5262,Syunik,,,,,141771.0,"{'northeast': [39.85126167199428, 46.602612346000114], 'southwest': [38.86370127400002, 45.701221144040574]}",39.33333,46.25,150000.0
5227,243,P144283,Community Agricultural Resource Manageme,2013,2017,GEF Med Size,Armenia,ECA,WB,Lending,Agriculture,#,900000.0,6,409315,5263,Vayots Dzor,,,,,52846.0,"{'northeast': [39.99905752238675, 45.809177444091915], 'southwest': [39.48751332600003, 45.07499903878744]}",39.75,45.41667,150000.0
5228,243,P144283,Community Agricultural Resource Manageme,2013,2017,GEF Med Size,Armenia,ECA,WB,Lending,Agriculture,#,900000.0,6,828259,5264,Aragatsotn,,,,,132925.0,"{'northeast': [40.74288808891416, 44.55328087711075], 'southwest': [40.18517019275018, 43.59421716300011]}",40.41667,44.16667,150000.0
5229,243,P144283,Community Agricultural Resource Manageme,2013,2017,GEF Med Size,Armenia,ECA,WB,Lending,Agriculture,#,900000.0,6,828261,5265,Gegharkunik,,,,,235075.0,"{'northeast': [40.73379303641944, 45.98177168800012], 'southwest': [39.86578400352899, 44.7880469088378]}",40.25,45.41667,150000.0
5230,243,P144283,Community Agricultural Resource Manageme,2013,2017,GEF Med Size,Armenia,ECA,WB,Lending,Agriculture,#,900000.0,6,828263,5266,Lori,,,,,235537.0,"{'northeast': [41.23004262300009, 44.93868370858627], 'southwest': [40.66149770805279, 43.96608157740292]}",41.0,44.5,150000.0
5231,243,P144283,Community Agricultural Resource Manageme,2013,2017,GEF Med Size,Armenia,ECA,WB,Lending,Agriculture,#,900000.0,6,828264,5267,Shirak,,,,,251941.0,"{'northeast': [41.16453733811386, 44.1996073747805], 'southwest': [40.40931671769235, 43.43629398600012]}",40.75,43.83333,150000.0
5232,244,P117656,CN-Kunming Urban Rail,2011,2018,IBRD/IDA,China,EAP,WB,Lending,Transport,#,1753000000.0,6,1788353,5268,Yunnan,Kunming Shi,Xishan Qu,,,753813.0,{},25.05,102.49682,292166666.6666667
5233,244,P117656,CN-Kunming Urban Rail,2011,2018,IBRD/IDA,China,EAP,WB,Lending,Transport,#,1753000000.0,6,1804649,5269,Yunnan,Kunming Shi,,,,0.0,{},25.29437,102.81853,292166666.6666667
5234,244,P117656,CN-Kunming Urban Rail,2011,2018,IBRD/IDA,China,EAP,WB,Lending,Transport,#,1753000000.0,6,1804651,5270,Yunnan,,,,,3855346.0,"{'northeast': [25.29374421473674, 103.00021261464057], 'southwest': [24.78403358526326, 102.43645398535942]}",25.03889,102.71833,292166666.6666667
5235,244,P117656,CN-Kunming Urban Rail,2011,2018,IBRD/IDA,China,EAP,WB,Lending,Transport,#,1753000000.0,6,6643298,5271,Yunnan,Kunming Shi,Panlong Qu,,,0.0,{},24.996170000000006,102.89202,292166666.6666667
5236,244,P117656,CN-Kunming Urban Rail,2011,2018,IBRD/IDA,China,EAP,WB,Lending,Transport,#,1753000000.0,6,6643299,5272,Yunnan,Kunming Shi,Guandu Qu,,,0.0,{},24.92323,102.89202,292166666.6666667
5237,244,P117656,CN-Kunming Urban Rail,2011,2018,IBRD/IDA,China,EAP,WB,Lending,Transport,#,1753000000.0,6,6643300,5273,Yunnan,Kunming Shi,Wuhua Qu,,,0.0,{},24.94636,102.67143,292166666.6666667
5238,245,P121152,NI Second Land Administration Project,2013,#,IBRD/IDA,Nicaragua,LCR,WB,Lending,"Social, Urban, Rural and Resilience Global Practice",1,40000000.0,6,3617458,5274,Nueva Segovia,,,,,211200.0,"{'northeast': [14.065832138061523, -85.73638916015625], 'southwest': [13.452775955200195, -86.76420593261719]}",13.7,-86.16667,6666666.666666667
5239,245,P121152,NI Second Land Administration Project,2013,#,IBRD/IDA,Nicaragua,LCR,WB,Lending,"Social, Urban, Rural and Resilience Global Practice",1,40000000.0,6,3617796,5275,Madriz,,,,,133300.0,"{'northeast': [13.626110076904297, -86.04362487792969], 'southwest': [13.207298278808594, -86.74528503417969]}",13.5,-86.41667,6666666.666666667
5240,245,P121152,NI Second Land Administration Project,2013,#,IBRD/IDA,Nicaragua,LCR,WB,Lending,"Social, Urban, Rural and Resilience Global Practice",1,40000000.0,6,3618029,5276,León,,,,,389600.0,"{'northeast': [13.083054542541504, -86.25593566894531], 'southwest': [12.0, -87.13972473144531]}",12.58333,-86.58333,6666666.666666667
5241,245,P121152,NI Second Land Administration Project,2013,#,IBRD/IDA,Nicaragua,LCR,WB,Lending,"Social, Urban, Rural and Resilience Global Practice",1,40000000.0,6,3618928,5277,Jinotega,,,,,297300.0,"{'northeast': [14.598236083984375, -84.8175048828125], 'southwest': [12.967498779296875, -86.25025939941406]}",13.75,-85.58333,6666666.666666667
5242,245,P121152,NI Second Land Administration Project,2013,#,IBRD/IDA,Nicaragua,LCR,WB,Lending,"Social, Urban, Rural and Resilience Global Practice",1,40000000.0,6,3619193,5278,Estelí,,,,,215400.0,"{'northeast': [13.446109771728516, -86.13417053222656], 'southwest': [12.901666641235352, -86.70002746582031]}",13.166670000000002,-86.33333,6666666.666666667
5243,245,P121152,NI Second Land Administration Project,2013,#,IBRD/IDA,Nicaragua,LCR,WB,Lending,"Social, Urban, Rural and Resilience Global Practice",1,40000000.0,6,3620380,5279,Chinandega,,,,,441300.0,"{'northeast': [13.299165725708008, -86.64306640625], 'southwest': [12.457372665405273, -87.69306945800781]}",12.83333,-87.08333,6666666.666666667
5244,246,P050668,IN: MUMBAI URBAN TRANSPORT PROJECT,2002,2011,IBRD/IDA,India,SAR,WB,Lending,Transport,#,945000000.0,6,1263669,5280,Maharashtra,Mumbai City District,,,,0.0,"{'northeast': [19.053597459500573, 72.93713927519637], 'southwest': [19.04640254049943, 72.92952732480363]}",19.05,72.93333,157500000.0
5245,246,P050668,IN: MUMBAI URBAN TRANSPORT PROJECT,2002,2011,IBRD/IDA,India,SAR,WB,Lending,Transport,#,945000000.0,6,1265495,5281,Maharashtra,Mumbai City District,,,,0.0,"{'northeast': [19.080278309714746, 72.89255975874086], 'southwest': [19.06229101221189, 72.87352681962828]}",19.07128,72.88304000000002,157500000.0
5246,246,P050668,IN: MUMBAI URBAN TRANSPORT PROJECT,2002,2011,IBRD/IDA,India,SAR,WB,Lending,Transport,#,945000000.0,6,1275339,5282,Maharashtra,,,,,12691836.0,"{'northeast': [19.26921735140491, 72.98335063588472], 'southwest': [18.84534277433929, 72.77898986368804]}",19.07283,72.88261,157500000.0
5247,246,P050668,IN: MUMBAI URBAN TRANSPORT PROJECT,2002,2011,IBRD/IDA,India,SAR,WB,Lending,Transport,#,945000000.0,6,1277352,5283,Maharashtra,Mumbai City District,,,,0.0,"{'northeast': [19.086146648751427, 72.86988080676115], 'southwest': [19.06815935124857, 72.85084719323886]}",19.07715,72.86036,157500000.0
5248,246,P050668,IN: MUMBAI URBAN TRANSPORT PROJECT,2002,2011,IBRD/IDA,India,SAR,WB,Lending,Transport,#,945000000.0,6,6324620,5284,Maharashtra,Mumbai City District,,,,0.0,{},19.12864,72.92818,157500000.0
5249,246,P050668,IN: MUMBAI URBAN TRANSPORT PROJECT,2002,2011,IBRD/IDA,India,SAR,WB,Lending,Transport,#,945000000.0,6,7279753,5285,Maharashtra,Mumbai City District,,,,0.0,"{'northeast': [19.043770348751426, 72.90242817452707], 'southwest': [19.02578305124857, 72.88339942547293]}",19.03478,72.89291,157500000.0
5250,247,P084787,KH-Land Allocation for Soc.and Eco. Dev.,2008,2015,IBRD/IDA,Cambodia,EAP,WB,Lending,Agriculture,#,13000000.0,6,1822366,5286,Kratie,,,,,0.0,"{'northeast': [12.592247648751426, 106.03351231143068], 'southwest': [12.574260351248574, 106.01508168856932]}",12.58325,106.0243,2166666.6666666665
5251,247,P084787,KH-Land Allocation for Soc.and Eco. Dev.,2008,2015,IBRD/IDA,Cambodia,EAP,WB,Lending,Agriculture,#,13000000.0,6,1829160,5287,Kratie,,,,,0.0,"{'northeast': [12.616926648751425, 106.10214419905351], 'southwest': [12.598939351248573, 106.08371180094649]}",12.60793,106.09293,2166666.6666666665
5252,247,P084787,KH-Land Allocation for Soc.and Eco. Dev.,2008,2015,IBRD/IDA,Cambodia,EAP,WB,Lending,Agriculture,#,13000000.0,6,1830563,5288,Kratie,,,,,318523.0,"{'northeast': [13.392498016357422, 106.79054260253906], 'southwest': [11.940832138061523, 105.5908203125]}",12.66667,106.08333,2166666.6666666665
5253,247,P084787,KH-Land Allocation for Soc.and Eco. Dev.,2008,2015,IBRD/IDA,Cambodia,EAP,WB,Lending,Agriculture,#,13000000.0,6,1831124,5289,Kampong Thom,,,,,708398.0,"{'northeast': [13.468608856201172, 105.73615264892578], 'southwest': [12.191665649414062, 104.19969940185547]}",12.83333,105.0,2166666.6666666665
5254,247,P084787,KH-Land Allocation for Soc.and Eco. Dev.,2008,2015,IBRD/IDA,Cambodia,EAP,WB,Lending,Agriculture,#,13000000.0,6,1831529,5291,Tboung Khmum,,,,,0.0,"{'northeast': [11.780543648751426, 106.3475551600213], 'southwest': [11.762556351248573, 106.3291808399787]}",11.77155,106.33837,2166666.6666666665
5255,248,P160223,Roads and Employment Project,2017,#,IBRD/IDA,Lebanon,MNA,WB,Lending,Transport,#,200000000.0,6,273607,5292,Mont-Liban,,,,,1679229.0,"{'northeast': [34.217185974121094, 36.011383056640625], 'southwest': [33.50983428955078, 35.38233947753906]}",33.91667,35.66667,33333333.333333332
5256,248,P160223,Roads and Employment Project,2017,#,IBRD/IDA,Lebanon,MNA,WB,Lending,Transport,#,200000000.0,6,278297,5293,Liban-Nord,,,,,899339.0,"{'northeast': [34.647499084472656, 36.459999084472656], 'southwest': [34.1522216796875, 35.646270751953125]}",34.33333,35.91667,33333333.333333332
5257,248,P160223,Roads and Employment Project,2017,#,IBRD/IDA,Lebanon,MNA,WB,Lending,Transport,#,200000000.0,6,279894,5294,South Governorate,,,,,500000.0,"{'northeast': [33.60691539213158, 35.634858840363165], 'southwest': [33.08397654200013, 35.09961998800014]}",33.41667,35.33333,33333333.333333332
5258,248,P160223,Roads and Employment Project,2017,#,IBRD/IDA,Lebanon,MNA,WB,Lending,Transport,#,200000000.0,6,280282,5295,Béqaa,,,,,0.0,"{'northeast': [34.50193786621094, 36.623741149902344], 'southwest': [33.41728973388672, 35.61332702636719]}",33.66667,35.83333,33333333.333333332
5259,248,P160223,Roads and Employment Project,2017,#,IBRD/IDA,Lebanon,MNA,WB,Lending,Transport,#,200000000.0,6,444191,5296,Nabatîyé,,,,,92000.0,"{'northeast': [33.50126292574336, 35.845116087118924], 'southwest': [33.05558034200004, 35.288824698200585]}",33.25,35.5,33333333.333333332
